F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,Label
0.012636,0.12929,0.65834,1.733,2.5459,2.444,1.9687,1.6222,1.4387,1.2933,1.224,1.1471,1.0574,1.151,1.3799,2.3894,3.7957,3.9963,3.4514,3.0535,2.5521,2.2813,2.4052,2.2368,1.9654,2.1254,2.6421,3.5204,5.1345,7.3799,10.492,13.323,13.678,13.567,16.514,22.837,30.118,34.214,34.392,37.651,51.013,69.495,84.812,99.416,123.39,165.48,215.88,248.18,257.9,256.53,246.6,229.06,207.64,181.87,150.15,117.84,89.854,67.908,50.196,34.621,24.304,20.76,20.014,19.067,17.352,14.639,12.302,11.447,9.8545,7.2242,5.9924,6.1073,5.3549,3.529,2.3451,2.0923,2.1548,2.2812,2.5018,2.9371,3.6347,4.1583,3.5398,2.0991,1.204,1.0226,0.99689,1.0214,1.0994,1.1369,1.23,1.3669,1.5662,1.9365,2.438,2.5309,1.6956,0.63077,0.12111,0.011502,0.00076772,0.0025336,Surface
0.012126,0.11258,0.56075,1.5419,2.4751,2.5963,2.1647,1.768,1.5346,1.3947,1.2793,1.256,1.3811,2.0031,3.3092,4.2384,4.2246,3.9332,3.5783,3.2839,3.2648,3.1209,2.7643,2.6851,2.7189,2.438,2.1803,2.32,2.3702,2.1403,2.3757,3.6778,5.6818,7.446,9.1305,11.462,14.019,15.119,15.029,16.884,22.78,31.362,40.925,51.454,61.392,68.827,72.606,73.104,77.112,97.436,138.7,183.39,212.48,233.73,262.51,290.74,294.02,264.99,215.49,162.05,118.59,88.355,68.113,52.804,41.3,36.549,37.38,39.536,40.564,38.834,33.185,24.912,17.073,12.114,10.548,10.379,9.5289,7.7716,5.8318,4.7283,4.4709,4.5123,4.6551,4.8845,5.1478,5.4705,6.0727,7.1902,9.1747,10.902,10.406,8.4682,7.2323,6.4425,5.3953,4.1002,2.3599,0.83999,0.16675,0.017848,0.00073281,0.0027332,Surface
0.012858,0.32431,2.4669,6.5208,7.567,5.7458,4.2004,3.8591,3.1946,2.8573,2.7736,2.524,2.4623,2.4986,2.0064,1.7316,2.2008,2.6525,2.0057,1.1326,1.6774,4.0539,4.899,3.3413,3.1239,6.1811,8.9987,9.7121,12.205,12.999,11.25,10.459,12.437,16.068,17.574,19.104,26.842,40.839,50.995,55.513,64.338,72.671,80.564,90.407,122.36,210.82,337.04,412.61,346.33,234.61,155.05,110.47,98.997,93.429,81.696,67.571,51.141,37.639,26.879,16.145,9.7946,8.8794,9.6578,11.474,13.66,12.195,8.2627,5.0726,2.9558,2.212,2.3348,2.214,2.5739,2.8108,2.0873,2.4846,3.1223,2.8907,3.0531,2.9978,3.3583,4.1312,4.3835,3.1841,1.9436,2.4265,3.0184,2.8118,2.6389,3.3401,4.0978,4.4638,5.4318,4.5735,3.3539,2.6991,2.5424,1.3726,0.24135,0.011688,0.00076536,0.0031267,Surface
0.011262,0.24104,1.3603,2.3654,1.9448,1.4026,1.2072,1.3423,2.5293,4.1801,4.9061,4.1183,3.4692,3.0726,2.7656,3.2962,4.5269,4.0293,3.3029,3.1559,3.1927,3.3666,1.8353,2.1534,3.6018,3.1019,1.7467,4.1882,10.397,12.113,9.4296,9.6002,11.553,11.573,15.954,25.78,33.367,41.86,52.155,72.664,103.73,127.29,162.92,237.47,315.34,325.95,291.22,230.76,158.37,107.46,83.087,60.973,43.632,41.679,43.539,33.347,17.633,10.212,6.9421,5.1215,5.4736,6.8037,6.7965,7.4782,8.245,8.0982,7.1148,4.419,2.1519,1.8161,1.8687,1.7669,2.5003,2.8913,2.6704,2.9586,2.8878,3.0254,2.2667,0.66138,0.41312,0.96668,0.76081,0.21867,0.42098,1.0092,0.71397,0.32623,0.81952,0.9753,0.56959,0.94297,1.0452,1.0516,1.413,1.8725,2.3019,1.2907,0.22321,0.0101,0.00076773,0.0029464,Surface
0.01647,0.74502,3.4358,3.0435,1.9544,1.6181,1.3263,1.1266,1.042,1.0936,0.52863,1.2986,0.51143,0.76771,2.6511,2.7872,2.4872,4.5027,4.5646,3.1676,2.6593,3.4107,3.9838,5.2672,10.604,11.701,7.354,7.2068,6.9004,5.6498,4.6055,5.3119,7.2226,7.6092,7.9413,15.489,17.449,15.592,22.076,37.444,44.373,50.832,67.764,69.346,80.144,98.47,183.06,425.25,481.06,276.27,125.29,102.11,101.14,66.923,43.032,40.239,31.674,23.383,22.617,21.758,11.624,8.9002,9.4022,12.001,10.864,9.4091,12.94,16.539,10.258,6.1598,2.4248,1.8363,1.7339,2.0419,1.8148,2.5568,1.5783,2.8675,2.4957,3.2934,3.8783,2.4756,1.2773,1.6723,1.4424,1.8873,1.9384,1.9844,2.8403,3.6893,2.9065,1.4926,0.70258,1.4087,1.0763,1.6882,2.3126,2.5511,0.54804,0.011979,0.00075449,0.0034078,Surface
0.011195,0.06641,0.27144,0.7725,1.5569,2.2876,2.5759,2.4065,2.0666,1.778,1.5829,1.4515,1.3567,1.3239,1.4718,1.9726,2.8706,3.8207,4.2576,4.0365,3.5431,3.1255,2.8177,2.5945,2.4791,2.4026,2.3235,2.4326,3.039,4.3564,6.4617,9.4027,13.368,18.968,27.161,37.834,49.42,61.84,76.952,93.738,107.97,118.39,127.87,139.04,152.36,166.41,178.76,188.6,196.81,202.3,202.55,197.03,185.85,167.95,144.3,119.82,100.2,87.096,77.345,66.8,54.841,44.3,36.894,30.874,24.097,16.927,11.033,7.2823,5.5031,5.1051,5.4331,5.9051,6.11,5.8071,4.8973,3.5401,2.2039,1.3299,0.96196,0.86755,0.85757,0.86874,0.89437,0.93179,0.9744,1.0215,1.0851,1.1738,1.2911,1.4586,1.7155,2.0934,2.5465,2.8259,2.5832,1.7994,0.90983,0.32477,0.080359,0.01363,0.00072247,0.0024652,Surface
0.013987,0.1151,0.54157,1.5015,2.564,2.9395,2.6316,2.2103,1.9317,1.7593,1.6359,1.5696,1.6917,2.3586,3.7144,4.8446,4.8454,4.1984,4.2614,5.7873,7.5472,7.7812,6.6973,5.4186,4.6496,4.5017,4.4822,4.9425,7.1295,11.064,15.146,18.051,19.821,22.337,26.855,31.697,36.223,41.177,45.931,50.479,55.719,62.336,74.73,101.17,141.9,181.97,207.43,221.35,235.19,254.51,270.27,265.38,234.1,187.34,141.43,107.34,85.827,71.422,61.943,58.52,56.371,47.084,32.918,23.251,19.499,17.788,16.498,15.41,14.688,14.855,14.979,13.673,11.697,10.173,8.5273,6.5284,5.2134,5.0089,5.3882,5.4714,4.6713,3.5305,2.9733,3.1171,3.5402,4.1711,4.7672,4.4955,3.3282,2.2924,1.9438,2.0776,2.4677,3.0449,3.4333,2.9552,1.6907,0.59402,0.12286,0.014625,0.00078342,0.002675,Surface
0.014345,0.17624,0.94108,2.3108,2.9313,2.4488,1.8537,1.5438,1.3509,1.2296,1.2013,1.0828,1.0313,1.0533,1.0075,1.2944,2.5554,3.652,3.4832,3.1742,3.3507,4.2424,5.4948,5.6717,4.7957,4.0056,4.2729,6.0323,9.1496,12.834,15.358,15.543,15.186,16.171,19.186,24.153,26.359,24.731,24.859,30.45,39.749,46.187,52.667,71.459,101.16,145.74,207.55,257.07,278,281.62,270.68,247.87,213.01,169.02,125.92,86.838,63.563,57.823,55.3,48.59,41.537,35.467,29.632,24.103,17.664,12.683,11.009,10.287,9.6341,10.263,10.978,10.191,8.0875,6.1389,5.7363,5.9112,4.6863,3.0824,2.5079,2.709,3.405,4.4308,4.3853,2.7689,1.4933,1.0466,0.98796,1.1259,1.1111,1.2105,1.2877,1.3692,1.5371,1.7729,2.2266,2.5533,1.9371,0.75928,0.13678,0.01052,0.00074293,0.0027293,Surface
0.014257,0.66235,3.1163,2.8346,1.939,1.5466,1.4174,1.0442,1.4557,0.62266,1.3948,1.1054,3.8396,4.6774,3.4778,2.8272,2.4124,3.4916,6.4032,8.2931,7.8707,8.8791,9.9754,10.125,21.334,21.801,18.019,16.736,15.141,18.324,26.444,26.414,24.628,21.545,20.955,27.174,42.24,56.885,70.564,91.185,133.82,303.72,488.85,430.85,260.88,145.79,72.819,58.722,56.651,50.986,49.866,35.541,26.065,22.794,21.59,21.017,23.477,19.488,15.213,13.477,8.8422,6.1881,6.6129,8.0857,9.8621,9.7127,9.3156,9.5409,3.773,2.3147,2.58,2.5792,3.7445,3.5968,1.4657,0.59842,0.74516,0.35562,0.39238,0.77961,0.77088,0.43117,0.43719,0.82069,0.83024,0.39012,0.76052,0.91058,0.63841,0.75355,1.0497,0.75467,1.1441,1.0997,1.3775,1.6573,2.6131,3.043,0.7208,0.017332,0.00084602,0.0031209,Surface
0.012212,0.12443,0.64244,1.7358,2.6258,2.5592,2.0369,1.6404,1.4111,1.303,1.3412,1.9656,3.0498,3.6018,3.4841,3.0323,2.6185,2.7727,3.5374,4.7121,5.6195,5.4721,4.711,4.2386,4.3031,4.9446,6.7575,9.3084,10.116,9.4464,9.9577,12.256,16.3,23.306,31.953,37.636,39.692,40.65,41.843,44.067,48.923,60.374,87.427,134.66,184.64,220.73,245.81,259.27,258.52,246.33,226.35,195.78,155.07,117.28,93.903,84.771,76.54,57.987,38.48,27.552,22.653,19.49,16.076,13.496,12.171,11.435,11.348,11.232,10.463,9.715,9.1247,8.4694,7.2955,6.0961,6.2523,7.5251,8.3749,6.9871,3.9036,1.5986,0.79382,0.81745,0.90841,0.85482,0.86937,0.94031,0.97032,1.0132,1.0886,1.1695,1.2718,1.4235,1.6621,2.088,2.6529,2.7351,1.8125,0.67201,0.13031,0.012794,0.00075897,0.0027369,Surface
0.012597,0.086021,0.37557,1.0631,1.9965,2.5977,2.5333,2.0983,1.6943,1.4388,1.2828,1.1751,1.1046,1.0421,0.98862,0.96905,0.93277,0.89985,0.93876,1.0779,1.5343,2.4458,3.3146,3.5592,3.3029,2.9318,2.586,2.3591,2.38,2.8695,4.3834,7.2975,10.737,13.063,13.982,15.071,18.043,23.614,30.95,37.289,40.639,43.229,50.911,68.853,95.96,124.51,147.87,164.95,178.31,192.02,205.09,209.69,203.34,192.11,178.65,160.6,139.42,121.29,109.86,102.03,91.682,75.303,55.396,38.038,26.517,20.058,16.228,13.3,11.533,11.361,11.478,10.357,8.15,5.7631,3.8142,2.6654,2.1892,2.0012,1.9873,2.1247,2.2369,2.3122,2.5015,2.7792,3.1161,3.4658,3.4708,2.9003,2.1192,1.6232,1.5232,1.6858,2.0068,2.3307,2.316,1.7446,0.919,0.32329,0.073932,0.010798,0.00076198,0.0026709,Surface
0.01208,0.14,0.7588,2.008,2.8366,2.5827,2.0143,1.6565,1.4423,1.2771,1.2342,1.072,1.0673,1.0673,0.84811,0.98707,1.2716,1.8855,3.4295,4.409,4.3368,5.0736,6.1264,5.6642,4.4025,3.9888,4.6449,5.9566,7.8459,10.846,13.597,13.481,13.075,14.863,17.913,20.325,20.239,21.112,27.073,34.953,41.012,46.855,50.274,53.305,64.608,93.02,146.28,215.77,270.3,291.64,286.55,261.31,228.96,205.45,183.7,154.37,117.8,84.297,63.571,52.271,42.316,31.39,23.653,21.7,23.069,25.134,24.459,18.704,11.733,8.7983,9.4101,10.395,9.869,7.8366,5.9669,5.742,5.928,4.8678,3.1873,2.5714,3.0777,3.5759,3.6609,3.1821,2.0424,1.0639,0.97414,1.125,1.0574,1.1885,1.3177,1.4305,1.6719,2.0576,2.682,2.9961,2.1404,0.81212,0.14984,0.01292,0.00076195,0.0026489,Surface
0.012502,0.38512,1.5583,1.706,0.77825,1.0833,0.86055,0.14576,0.76979,2.0368,2.4352,1.624,1.6797,1.9889,1.5139,1.1111,3.2452,5.6737,5.8454,4.841,3.0281,2.4807,3.2018,2.7197,2.7642,4.0505,5.1675,4.3788,3.4995,3.7596,5.1034,8.0402,9.0044,7.6005,9.6863,11.146,15.064,13.514,15.812,28.868,38.543,53.579,67.83,74.866,81.588,87.577,131.12,278.86,433.75,370.42,205.7,121.28,88.981,76.309,66.975,52.201,51.529,43.882,23.976,14.768,13.147,12.602,11.691,8.5241,8.0401,6.3178,2.4506,2.4437,3.2048,1.9129,2.3878,2.8558,2.0849,1.6052,2.7315,3.4145,2.9768,3.1056,2.7518,3.8271,5.1384,4.192,2.5788,3.2023,2.5375,4.3481,4.0136,1.7836,0.55037,0.062248,0.31001,1.067,0.69461,0.24915,1.0419,1.0385,1.4338,1.4273,0.26628,0.0075439,0.00079648,0.0032555,Surface
0.010372,0.067663,0.29109,0.83674,1.6413,2.2807,2.3986,2.1175,1.7699,1.5168,1.3551,1.2463,1.1668,1.1077,1.0609,1.0294,1.0815,1.389,2.1212,3.117,3.8111,3.8059,3.3094,2.8496,2.8033,3.2525,4.1721,5.6405,7.8672,10.804,13.754,15.977,17.229,17.684,18.189,19.96,23.712,28.991,34.701,41.292,51.146,65.855,84.555,105.17,126.97,152.2,181.26,205.77,215.26,209.39,196.54,183.94,173.57,164.97,157.6,150.01,139.53,124.05,103.27,79.119,56.162,39.206,29.538,24.541,20.816,16.962,13.661,12.096,12.54,13.943,14.341,12.276,8.4435,4.9659,2.991,2.2756,2.2463,2.4285,2.593,2.8258,3.2274,3.6094,3.5671,2.9231,2.0397,1.3993,1.125,1.1013,1.1799,1.2901,1.4606,1.7351,2.1209,2.4563,2.3792,1.7371,0.89575,0.31454,0.073659,0.011388,0.00075438,0.0026485,Surface
0.012327,0.1522,0.83996,2.1718,2.9229,2.5553,1.9923,1.6699,1.4632,1.3623,1.2613,1.173,1.3452,2.1105,3.5793,4.518,3.9343,3.0773,3.3016,4.7432,6.5572,7.0031,5.9762,4.5584,3.7868,3.8703,3.8118,3.5414,5.5068,11.546,16.548,15.661,14.62,16.915,20.522,24.189,28.949,35.134,38.35,40.442,44.288,46.059,48.375,57.68,75.715,104.96,152.77,211.57,257.24,286.31,305.17,298.75,261.5,206.31,147.58,105.13,85.783,75.979,67.551,60.894,56.406,49.096,36.52,24.932,19.277,17.717,15.586,11.918,10.696,11.867,12.492,12.593,12.098,9.127,5.5895,4.2973,4.3845,4.508,4.7456,5.7628,7.1257,8.1531,7.7114,4.9121,1.9912,1.0089,1.1347,1.0961,1.1273,1.275,1.3485,1.5118,1.7329,2.1322,2.8132,3.2652,2.4326,0.94087,0.17058,0.013799,0.00076958,0.0027263,Surface
0.011318,0.14003,0.77151,1.9898,2.6811,2.3565,1.8331,1.5299,1.3529,1.258,1.1553,1.1003,1.0616,0.98149,0.98252,0.95889,1.0429,1.8286,3.439,4.5639,5.0287,5.9742,6.296,5.3266,4.4087,4.5374,6.1847,8.986,11.413,12.15,11.068,10.28,11.03,14.164,19.459,23.391,24.31,24.169,25.132,27.264,28.188,31.752,45.069,62.288,77.657,100.66,138.9,190.46,242.02,277.02,280.59,266.29,246.49,206.09,162.12,134.61,107.04,76.769,57.418,46.193,35.796,29.366,27.3,27.214,26.207,21.732,17.143,15.541,15.469,15.088,14.921,15.878,15.002,10.312,5.7391,3.4947,2.6283,2.2115,2.5428,3.1034,3.297,3.7059,3.606,2.1449,1.1176,1.1073,1.0011,1.0331,1.1864,1.1776,1.3129,1.4085,1.5782,1.8699,2.3806,2.7293,2.0446,0.79728,0.14513,0.011618,0.00079384,0.0027864,Surface
0.012231,0.075677,0.31442,0.88477,1.7211,2.3955,2.535,2.2447,1.8674,1.5853,1.4053,1.2851,1.1938,1.1293,1.0688,1.0079,0.98225,0.96175,0.99051,1.3125,2.1068,3.2634,4.477,5.5785,6.6794,7.9033,9.2109,10.442,11.404,12.16,13.003,13.985,14.907,15.914,17.665,20.78,25.159,29.828,33.82,37.893,45.062,58.14,76.371,95.625,113.07,130.05,148.16,165.07,177.9,187.75,197.47,207.37,213.54,209.93,194.25,171.05,147.89,128.13,108.63,86.802,66.329,51.959,43.19,36.349,29.683,24.103,20.753,19.432,18.981,18.416,17.082,14.775,12.368,10.943,10.422,10.145,9.7794,8.931,7.2894,5.5053,4.5119,4.2834,4.073,3.3514,2.3082,1.5189,1.2066,1.1678,1.2252,1.3437,1.5316,1.8301,2.2356,2.5458,2.4008,1.7076,0.86478,0.30183,0.071312,0.011196,0.00074259,0.0027167,Surface
0.011541,0.091177,0.42284,1.1771,2.0458,2.3945,2.1575,1.7835,1.5201,1.358,1.2501,1.1547,1.0844,1.0596,1.1236,1.5615,2.5529,3.5293,3.788,3.547,3.5761,4.2744,5.1562,5.3787,4.9421,4.5027,4.6106,5.6522,7.444,8.9739,9.7362,10.943,14.476,19.69,23.308,24.166,24.425,27.127,34.446,44.676,53.394,60.002,69.12,88.299,123.27,166.7,200.05,215.34,222.94,232.26,238.83,233.48,213.48,184.33,155.05,131.18,109.85,87.026,65.79,50.991,42.741,38.939,36.838,33.079,27.276,22.57,20.395,19.096,17.213,14.538,11.357,8.5076,7.0319,7.209,8.2191,8.2657,6.3699,4.0702,2.9398,2.6602,2.7608,3.2337,3.4894,2.906,1.974,1.3849,1.1559,1.1517,1.2396,1.32,1.4347,1.6124,1.8831,2.2505,2.4353,2.0158,1.1219,0.38983,0.081202,0.009991,0.00076682,0.0026346,Surface
0.015063,1.0894,3.2946,2.0771,1.5104,1.0222,1.5156,0.51786,1.4831,0.42113,1.3448,2.7625,3.5961,4.0732,2.9716,2.3861,2.1856,2.3776,1.7298,1.9946,1.9141,2.7451,5.0194,3.113,3.4289,8.0408,6.6375,8.7545,6.9679,4.618,5.7076,5.4447,4.3075,6.818,9.7354,13.853,15.46,32.04,30.373,31.762,45.245,49.935,49.159,47.384,52.997,80.482,192.33,408.04,486.54,210.32,87.4,87.91,77.379,63.802,41.009,24.601,26.913,18.213,8.2139,10.758,13.503,8.9341,5.0202,5.9032,7.6189,5.2869,8.6129,7.6723,5.2162,5.7811,8.7344,7.3605,4.9774,3.8455,1.9648,1.1771,2.1777,2.6475,1.3583,1.9196,4.0351,2.8949,0.91264,1.637,1.1059,1.6006,1.2096,1.4495,1.981,1.3848,2.0849,2.7454,3.295,2.3483,0.81413,1.3815,1.5962,2.6805,0.8913,0.012436,0.00074531,0.0039093,Surface
0.011307,0.14654,0.78893,1.8766,2.2767,1.8724,1.4709,1.2577,1.0919,1.0526,0.95093,0.83262,0.93223,0.78075,0.65958,0.85369,0.75536,0.53267,0.69225,0.80419,0.58701,0.51548,0.67679,0.7073,0.67884,1.2559,2.564,3.453,4.1678,6.3144,8.1481,7.6619,6.9063,7.8909,10.539,12.867,14.224,17.035,19.442,19.386,20.871,23.699,25.875,31.144,42.394,53.028,60.558,77.435,107.44,139.24,175.35,217.31,250.79,266.78,260.04,221.03,162.53,113.98,84.401,63.711,49.754,46.005,45.82,42.458,38.002,32.18,23.538,16.701,13.34,11.38,9.0042,7.622,7.8338,8.2604,7.9893,6.8308,5.0572,3.5582,2.5689,1.5686,1.1934,1.7768,1.7534,1.489,1.8191,1.9233,1.8771,2.0785,2.2569,2.3918,2.6976,3.2105,3.7188,3.4852,2.6939,2.4264,1.8921,0.79438,0.14853,0.011531,0.00078661,0.0030424,Surface
0.012398,0.50265,2.5174,2.5679,1.6821,1.4114,1.0615,1.1413,0.76733,1.1449,0.4649,1.0376,0.75111,0.32122,1.154,0.57167,0.17804,1.0637,0.75078,0.092251,0.6113,1.1092,0.25505,0.215,0.80231,0.90752,1.8213,4.2205,5.1172,5.1681,7.8884,8.776,7.5989,10.359,12.061,11.005,13.075,10.713,11.387,14.123,22.787,31.044,35.362,44.885,53.363,60.346,62.295,73.222,98.056,185,369.69,433.63,240.72,104.28,85.122,74.53,65.665,62.696,52.065,41.461,32.164,18.824,10.488,9.7438,9.2505,10.82,9.571,5.0644,4.0633,4.2983,4.8753,2.6595,2.4594,2.1877,1.0936,1.2992,2.8459,2.0446,1.497,2.6345,2.6201,3.4169,3.5606,1.7667,1.2653,1.6786,1.663,1.3149,1.9731,2.2534,2.0039,3.6516,3.6109,1.7217,1.1597,1.3741,2.0004,2.0563,0.44701,0.012124,0.00078578,0.0034772,Surface
0.010981,0.85615,2.4729,1.5001,1.1178,1.245,0.51827,1.2755,0.3671,0.97231,0.67505,0.25048,1.2976,0.18015,0.44536,1.1513,0.10401,0.36152,1.1552,0.17823,0.11377,1.3415,3.7961,2.6609,2.7309,6.0816,4.1668,3.056,2.9795,3.2608,2.3739,3.4555,5.5019,5.1302,3.7673,3.8126,3.7275,7.6446,8.4055,12.298,19.464,27.773,23.023,27.673,48.208,78.6,71.957,70.343,116.49,324.1,499.57,210.43,85.453,72.724,79.259,50.522,19.768,21.518,21.453,17.429,12.537,9.3909,9.0239,11.383,11.366,9.9435,9.3396,6.3705,3.6542,4.9205,5.5061,6.7848,2.8676,1.8459,0.73859,1.2573,1.2479,1.2689,1.4273,1.6418,1.0884,1.8555,2.1391,1.7438,2.9197,2.7474,0.16793,0.41398,1.2131,0.10793,1.0225,0.62931,0.64188,1.0272,0.85102,1.0726,1.6026,2.3848,0.88698,0.01249,0.00076335,0.0039248,Surface
0.011319,0.11334,0.58534,1.6081,2.5078,2.5347,2.0689,1.6814,1.4378,1.2902,1.1537,1.0538,1.0301,0.90715,0.96037,1.3704,2.1512,3.144,3.4724,2.9297,2.3784,2.2711,2.1845,1.8861,1.744,1.8844,2.0323,2.5466,4.4528,7.7122,11.436,14.276,15.09,15.296,16.957,19.583,21.456,21.393,20.718,22.938,29.893,39.915,49.101,57.468,70.571,94.238,130.64,174.22,212.78,238.41,248.56,238.77,215.31,192.05,173.76,152.12,118.41,83.443,61.068,49.378,45.011,44.952,41.618,32.83,23.556,16.074,10.003,6.511,5.9017,6.898,8.3452,9.5657,9.8439,8.939,7.432,5.7566,3.9713,2.5081,1.7311,1.6147,1.7838,1.808,1.8465,1.9747,2.1705,2.4292,2.8256,3.3996,3.4059,2.5643,1.7307,1.4517,1.6311,2.1166,2.7323,2.7662,1.776,0.64161,0.12302,0.012063,0.00073154,0.0029122,Surface
0.0091975,0.099813,0.52976,1.4326,2.1374,2.0732,1.6856,1.38,1.2466,1.1226,1.0269,1.0696,0.92905,0.90187,0.99969,0.85684,1.0486,1.9657,2.9882,3.3685,3.1656,2.74,2.3229,2.2273,2.6468,4.1577,7.3756,11.76,15.394,16.373,14.713,12.735,12.782,15.514,19.06,21.139,22.126,22.404,22.727,25.367,29.874,33.409,33.866,32.751,34.941,43.641,60.246,94.82,151.3,201.78,230.11,248.11,256.02,252.78,237.39,203,156.42,113.27,81.102,60.43,48.549,43.398,41.455,37.228,31.136,28.006,28.106,29.435,29.725,27.952,23.841,18.695,14.992,13.065,12.105,11.275,9.9017,8.7852,7.9682,6.1678,3.9043,2.3277,1.6027,1.6837,1.962,1.9808,1.9818,2.2879,2.5671,2.9243,3.614,3.8764,3.3107,2.7243,2.9392,3.1239,2.1621,0.81306,0.15443,0.014309,0.00076132,0.0030759,Surface
0.01226,0.78283,2.8419,2.0272,1.3596,1.127,1.2226,0.76468,0.9926,0.76474,1.1039,3.2929,2.769,1.6801,2.2638,1.4488,1.3195,1.5901,1.8323,0.49815,1.5471,1.8061,0.66713,1.1019,1.7162,4.1369,4.0561,5.6789,5.3426,4.2753,2.9895,3.7337,3.3126,3.0427,2.9504,2.6756,3.1873,4.1157,6.7981,6.6486,10.83,17.247,28.924,32.945,35.05,41.922,38.035,57.425,69.703,108.15,242.45,472.88,339,130.42,84.594,74.167,61.925,60.337,45.172,27.851,25.712,19.256,18.168,7.7298,5.7508,7.8183,7.7822,3.4842,2.8255,3.4508,4.8363,4.9505,7.265,2.6117,1.8748,0.57817,1.2571,1.6855,0.90333,1.2716,1.5198,1.3057,1.3068,1.6851,1.4918,1.7794,1.9647,2.7255,3.3178,1.9125,0.70259,0.90987,0.88829,1.0945,1.0577,1.5244,2.0959,3.1438,0.89058,0.013649,0.00070163,0.0039763,Surface
0.014483,0.53307,2.2246,1.9555,1.8598,3.7416,3.9396,2.6753,2.3697,2.4577,1.6194,1.9922,2.2825,1.2046,2.0202,1.7224,1.5078,2.0672,1.2524,1.3209,2.5347,1.9822,3.3077,4.8872,5.9451,6.8675,5.5589,5.6005,7.0002,13.534,14.243,13.246,13.626,12.869,13.379,15.388,13.218,15.438,23.335,29.191,35.112,36.742,39.861,44.14,44.105,42.947,46.482,71.452,169.9,395.41,442.26,250.06,97.078,62.795,59.337,50.216,46.967,40.644,37.11,29.204,26.852,28.657,19.359,15.015,12.131,11.169,9.4408,6.9364,8.6686,7.0006,6.9176,7.792,4.7607,4.1108,5.3616,6.5063,7.5344,3.8748,3.9125,4.0869,3.3022,4.4756,5.8758,5.7106,4.3728,2.5606,1.8916,2.2935,2.5737,3.1733,4.2437,2.6148,1.1721,1.2763,1.4479,1.7464,2.6188,2.7487,0.58093,0.013225,0.00070952,0.0042278,Surface
0.015341,0.65211,2.9088,2.5712,1.7009,1.3524,1.1557,0.93298,1.1471,0.52165,1.1416,0.6729,0.43762,1.0901,0.5026,0.57278,0.61165,1.7028,3.1025,1.9525,1.6535,1.8788,1.8016,0.78932,3.0597,4.3791,1.9001,2.1499,2.3798,1.9277,1.8202,6.1651,10.359,12.046,15.723,14.291,10.859,12.943,20.702,24.659,23.919,28.531,42.238,51.627,64.788,64.949,69.194,95.006,175.15,416.51,450.81,186.96,84.324,79.837,76.992,64.267,52.697,48.865,40.934,22.876,15.947,9.1581,7.4068,8.3127,10.378,9.139,8.3049,7.7021,9.0416,6.1209,2.1689,1.7757,1.7828,1.9455,2.1272,2.3333,2.2786,3.1121,3.5679,1.6849,0.97471,0.98723,1.4217,1.2733,0.75121,1.4675,1.7581,0.67929,1.6795,1.9229,0.87006,2.4276,1.5989,2.3047,2.869,3.851,3.191,2.2716,0.53527,0.013933,0.00076745,0.0036461,Surface
0.010001,0.10699,0.56214,1.5068,2.2325,2.1457,1.7284,1.442,1.2341,1.166,1.0937,0.94688,1.0292,0.9507,0.76466,0.93047,0.92793,0.64199,0.73762,0.97317,0.85322,1.2778,3.0524,4.5017,3.9781,2.9007,2.6677,2.999,3.9206,6.3878,11.016,15.93,17.301,16.214,16.486,18.313,18.945,17.802,18.096,21.564,25.882,28.805,32.485,39.462,48.633,54.789,57.335,69.122,100.22,147.43,202.53,252.36,279.6,273.43,247.86,223.17,201.61,175.3,134.06,89.648,61.548,51.336,50.817,48.64,40.49,31.727,25.757,20.94,17.849,17.361,17.506,17.215,16.883,16.593,15.263,12.273,8.8651,6.8797,5.9991,5.222,4.1676,2.9337,2.3564,2.5307,2.6667,2.8718,3.3375,3.8824,4.0543,3.2477,2.1441,1.6964,1.7517,2.052,2.5294,2.674,1.8518,0.70807,0.13775,0.013026,0.000733,0.0027976,Surface
